type, ID, parentID, startX, startY, startZ, endX, endY, endZ, radius, volume, growthVolume, length, growthLength, vesselVolume, distanceToTwig, FittingType, averagePointDistance, maxPointDistance, qualityFlag,segmentID, parentSegmentID, segmentMedianRadius, segmentGrowthVolume, segmentGrowthLength, branchOrder, reverseBranchOrder, reversePipeRadiusBranchorder, reversePipeAreaBranchorder, branchID, treeID, treeSpecies, translateX, translateY, translatez, gvA, gvB, gvC, glA, glB, glC
cylinder, 482, 481, -0.876823, 1.302503, -0.936854, -0.864255, 1.327491, -0.848025, 0.079017, 0.001827, 0.074539, 0.093128, 9.242880, 25.367551, 5.963105, SPHEREFOLLOWING, 0.010252, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 483, 482, -0.864255, 1.327491, -0.848025, -0.838612, 1.335147, -0.776446, 0.088185, 0.001867, 0.072713, 0.076418, 9.149752, 24.808782, 5.869977, SPHEREFOLLOWING, 0.009999, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 484, 483, -0.838612, 1.335147, -0.776446, -0.824621, 1.359835, -0.708045, 0.092606, 0.001995, 0.070846, 0.074054, 9.073334, 24.350272, 5.793559, SPHEREFOLLOWING, 0.010124, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 485, 484, -0.824621, 1.359835, -0.708045, -0.806513, 1.364105, -0.615181, 0.081707, 0.001986, 0.068850, 0.094709, 8.999280, 23.905948, 5.719505, SPHEREFOLLOWING, 0.009823, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 486, 485, -0.806513, 1.364105, -0.615181, -0.785143, 1.363566, -0.513082, 0.080463, 0.002122, 0.066864, 0.104313, 8.904571, 23.337693, 5.624796, SPHEREFOLLOWING, 0.013002, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 487, 486, -0.785143, 1.363566, -0.513082, -0.776244, 1.384491, -0.444512, 0.081036, 0.001490, 0.064742, 0.072242, 8.800258, 22.711818, 5.520483, SPHEREFOLLOWING, 0.011664, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 488, 487, -0.776244, 1.384491, -0.444512, -0.745907, 1.402592, -0.334962, 0.074240, 0.001993, 0.063252, 0.115105, 8.728016, 22.278364, 5.448241, SPHEREFOLLOWING, 0.009094, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 489, 488, -0.745907, 1.402592, -0.334962, -0.728161, 1.413618, -0.238873, 0.080097, 0.001982, 0.061259, 0.098334, 8.612911, 21.587734, 5.333136, SPHEREFOLLOWING, 0.011808, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 490, 489, -0.728161, 1.413618, -0.238873, -0.700217, 1.431693, -0.140306, 0.072857, 0.001735, 0.059277, 0.104033, 8.514577, 20.997729, 5.234802, SPHEREFOLLOWING, 0.007060, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 491, 490, -0.700217, 1.431693, -0.140306, -0.676005, 1.439666, -0.056785, 0.072982, 0.001461, 0.057542, 0.087324, 8.410543, 20.373530, 5.130768, SPHEREFOLLOWING, 0.010975, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 492, 491, -0.676005, 1.439666, -0.056785, -0.650662, 1.437056, 0.034861, 0.073776, 0.001626, 0.056081, 0.095121, 8.323219, 19.849583, 5.043444, SPHEREFOLLOWING, 0.009795, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 493, 492, -0.650662, 1.437056, 0.034861, -0.633955, 1.461054, 0.118125, 0.072242, 0.001447, 0.054454, 0.088250, 8.228097, 19.278855, 4.948323, SPHEREFOLLOWING, 0.008627, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 494, 493, -0.633955, 1.461054, 0.118125, -0.613030, 1.474631, 0.202241, 0.070790, 0.001381, 0.053008, 0.087736, 8.139848, 18.749357, 4.860073, SPHEREFOLLOWING, 0.009661, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 495, 494, -0.613030, 1.474631, 0.202241, -0.591948, 1.497277, 0.295096, 0.073365, 0.001655, 0.051626, 0.097874, 8.052111, 18.222939, 4.772337, SPHEREFOLLOWING, 0.009253, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 496, 495, -0.591948, 1.497277, 0.295096, -0.578765, 1.505072, 0.384905, 0.076603, 0.001680, 0.049971, 0.091106, 7.954238, 17.635697, 4.674463, SPHEREFOLLOWING, 0.011625, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 497, 496, -0.578765, 1.505072, 0.384905, -0.558203, 1.515785, 0.473701, 0.075756, 0.001655, 0.048292, 0.091773, 7.863132, 17.089063, 4.583357, SPHEREFOLLOWING, 0.013887, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 498, 497, -0.558203, 1.515785, 0.473701, -0.527461, 1.531761, 0.556592, 0.069421, 0.001360, 0.046637, 0.089841, 7.771360, 16.538427, 4.491585, SPHEREFOLLOWING, 0.011272, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 499, 498, -0.527461, 1.531761, 0.556592, -0.516357, 1.540413, 0.618350, 0.071796, 0.001026, 0.045277, 0.063342, 7.681519, 15.999382, 4.401744, SPHEREFOLLOWING, 0.012822, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 500, 499, -0.516357, 1.540413, 0.618350, -0.487091, 1.569094, 0.716159, 0.061521, 0.001261, 0.044251, 0.106046, 7.618177, 15.619332, 4.338402, SPHEREFOLLOWING, 0.009737, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 501, 500, -0.487091, 1.569094, 0.716159, -0.475835, 1.578406, 0.800321, 0.064937, 0.001132, 0.042990, 0.085421, 7.512131, 14.983058, 4.232356, SPHEREFOLLOWING, 0.010072, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 502, 501, -0.475835, 1.578406, 0.800321, -0.465519, 1.583549, 0.882254, 0.065184, 0.001104, 0.041859, 0.082740, 7.426711, 14.470533, 4.146936, SPHEREFOLLOWING, 0.008916, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 503, 502, -0.465519, 1.583549, 0.882254, -0.451119, 1.589989, 0.975476, 0.061421, 0.001121, 0.040754, 0.094547, 7.343971, 13.974095, 4.064196, SPHEREFOLLOWING, 0.004646, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 504, 503, -0.451119, 1.589989, 0.975476, -0.443627, 1.602670, 1.045224, 0.060174, 0.000811, 0.039634, 0.071287, 7.249424, 13.406814, 3.969649, SPHEREFOLLOWING, 0.006462, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 505, 504, -0.443627, 1.602670, 1.045224, -0.435377, 1.618044, 1.127510, 0.059578, 0.000938, 0.038823, 0.084115, 7.178137, 12.979094, 3.898362, SPHEREFOLLOWING, 0.007093, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 506, 505, -0.435377, 1.618044, 1.127510, -0.419042, 1.622364, 1.186911, 0.070676, 0.000969, 0.037885, 0.061757, 7.094022, 12.474403, 3.814247, SPHEREFOLLOWING, 0.011232, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 507, 506, -0.419042, 1.622364, 1.186911, -0.408438, 1.640697, 1.263246, 0.077210, 0.001484, 0.036916, 0.079219, 7.032265, 12.103858, 3.752490, SPHEREFOLLOWING, 0.013171, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 508, 507, -0.408438, 1.640697, 1.263246, -0.373876, 1.658637, 1.349466, 0.078779, 0.001845, 0.035432, 0.094606, 6.953046, 11.628547, 3.673271, SPHEREFOLLOWING, 0.014830, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 509, 508, -0.373876, 1.658637, 1.349466, -0.371530, 1.657910, 1.414081, 0.061671, 0.000773, 0.033587, 0.064662, 6.858440, 11.060911, 3.578665, ALLOMETRICVESSELVOLUME, 0.016568, 0.018194, 1, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 510, 509, -0.371530, 1.657910, 1.414081, -0.363950, 1.686961, 1.461751, 0.061099, 0.000661, 0.032815, 0.056337, 6.793778, 10.672940, 3.514003, ALLOMETRICVESSELVOLUME, 0.023322, 0.018194, 0, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 511, 510, -0.363950, 1.686961, 1.461751, -0.334700, 1.681020, 1.558823, 0.060589, 0.001171, 0.032154, 0.101557, 6.737442, 10.334919, 3.457667, ALLOMETRICVESSELVOLUME, 0.027617, 0.018194, 0, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 512, 511, -0.334700, 1.681020, 1.558823, -0.351153, 1.650865, 1.601777, 0.059637, 0.000615, 0.030983, 0.055000, 6.635885, 9.725577, 3.356110, ALLOMETRICVESSELVOLUME, 0.027630, 0.018194, 0, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 513, 512, -0.351153, 1.650865, 1.601777, -0.339995, 1.685773, 1.720137, 0.059103, 0.001360, 0.030368, 0.123904, 6.580884, 9.395576, 3.301109, ALLOMETRICVESSELVOLUME, 0.020495, 0.018194, 0, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 514, 513, -0.339995, 1.685773, 1.720137, -0.289715, 1.667051, 1.775945, 0.057847, 0.000814, 0.029009, 0.077416, 6.456981, 8.652153, 3.177206, ALLOMETRICVESSELVOLUME, 0.020305, 0.018194, 0, 23, 22, 0.073141, 0.059277, 8.514577, 1, 4, 2.449490, 6, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 515, 514, -0.289715, 1.667051, 1.775945, -0.374890, 1.771330, 1.984011, 0.053276, 0.002210, 0.018619, 0.247831, 3.458787, 4.520905, 3.099790, SPHEREFOLLOWING, 0.056635, 0.018194, 0, 24, 23, 0.053276, 0.014061, 2.863573, 1, 2, 1.414214, 2, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 516, 515, -0.374890, 1.771330, 1.984011, -0.409969, 1.782276, 2.067182, 0.046377, 0.000614, 0.016409, 0.090927, 3.210956, 4.025243, 2.851958, MEDIAN, 0.015377, 0.018194, 0, 24, 23, 0.053276, 0.014061, 2.863573, 1, 2, 1.414214, 2, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
