x, y, z, red, green, blue, intensity
-1.229, -0.0991667, 6.33217, 42, 42, 182, 0.121301
-1.547, -0.0675, 6.3455, 29, 29, 195, 0.0530469
-1.33, -0.0595, 6.3415, 42, 42, 182, 0.121301
-1.29644, -0.0605, 6.33517, 42, 42, 182, 0.121301
-1.27067, -0.0691666, 6.3405, 42, 42, 182, 0.121301
-1.28929, -0.0262857, 6.34393, 45, 45, 179, 0.139678
-1.26445, -0.0156818, 6.34386, 45, 45, 179, 0.139678
-1.233, -0.00350005, 6.34183, 45, 45, 179, 0.139678
-1.25667, 0.0035, 6.33017, 45, 45, 179, 0.139678
-0.8504, 0.1087, 6.3429, 34, 34, 190, 0.0757486
-0.821, 0.1105, 6.3215, 34, 34, 190, 0.0757486
-0.7796, 0.1029, 6.3357, 34, 34, 190, 0.0757486
-0.756, 0.114, 6.342, 34, 34, 190, 0.0757486
-0.8481, 0.1417, 6.3406, 34, 34, 190, 0.0757486
-0.830667, 0.1525, 6.3445, 34, 34, 190, 0.0757486
-0.747, 0.1275, 6.3405, 34, 34, 190, 0.0757486
-0.828667, 0.169667, 6.34033, 34, 34, 190, 0.0757486
-0.794, 0.168167, 6.34017, 34, 34, 190, 0.0757486
-0.752, 0.1735, 6.3455, 34, 34, 190, 0.0757486
0.574667, 0.406167, 6.34283, 20, 20, 204, 1.05518e-09
0.621, 0.4395, 6.3535, 20, 20, 204, 1.05518e-09
0.653, 0.4377, 6.3413, 20, 20, 204, 1.05518e-09
0.0283332, 0.448667, 6.32867, 41, 41, 183, 0.114009
0.0565, 0.445, 6.33933, 41, 41, 183, 0.114009
0.598, 0.4425, 6.3255, 20, 20, 204, 1.05518e-09
0.6145, 0.4405, 6.3435, 20, 20, 204, 1.05518e-09
0.67, 0.4465, 6.34025, 20, 20, 204, 1.05518e-09
0.6, 0.505833, 6.3355, 20, 20, 204, 1.05518e-09
0.638, 0.5105, 6.324, 20, 20, 204, 1.05518e-09
0.6496, 0.5033, 6.3306, 20, 20, 204, 1.05518e-09
0.5833, 0.5487, 6.3417, 20, 20, 204, 1.05518e-09
0.618778, 0.547833, 6.32728, 20, 20, 204, 1.05518e-09
0.648222, 0.532056, 6.33561, 20, 20, 204, 1.05518e-09
0.61, 0.5715, 6.328, 20, 20, 204, 1.05518e-09
1.653, 0.5895, 6.3365, 20, 20, 204, 1.05518e-09
-1.09233, 0.7405, 6.33906, 57, 57, 167, 0.20321
-1.0722, 0.7377, 6.3297, 64, 64, 160, 0.238419
-1.109, 0.7705, 6.3385, 57, 57, 167, 0.20321
-0.91, 0.8495, 6.3355, 85, 85, 139, 0.351729
-0.8365, 0.863, 6.328, 88, 88, 136, 0.36774
-0.8905, 0.889, 6.3555, 86, 86, 138, 0.361003
-0.848, 0.8925, 6.3545, 86, 86, 138, 0.361003
-0.833, 0.8885, 6.3345, 88, 88, 136, 0.36774
-0.8094, 0.9429, 6.3367, 88, 88, 136, 0.36774
-0.78475, 0.97525, 6.3385, 88, 88, 136, 0.36774
-0.696385, 0.983423, 6.33942, 86, 86, 138, 0.361003
-0.68275, 1.0235, 6.3435, 86, 86, 138, 0.361003
-0.67675, 1.03, 6.33225, 88, 88, 136, 0.36774
-0.658, 1.06061, 6.33739, 86, 86, 138, 0.361003
2.074, 1.1135, 6.3435, 20, 20, 205, 0
2.095, 1.1125, 6.33583, 20, 20, 205, 0
2.13567, 1.11483, 6.33217, 20, 20, 205, 0
2.09471, 1.1305, 6.34036, 20, 20, 205, 0
2.14025, 1.1275, 6.33875, 20, 20, 205, 0
2.757, -0.4545, 6.3795, 20, 20, 205, 0
2.744, -0.4085, 6.3885, 20, 20, 205, 0
2.773, -0.4055, 6.3965, 20, 20, 205, 0
2.665, -0.365833, 6.3845, 20, 20, 205, 0
2.709, -0.3705, 6.3825, 20, 20, 205, 0
2.72633, -0.380833, 6.3885, 20, 20, 205, 0
2.667, -0.3585, 6.3935, 20, 20, 205, 0
-1.41775, -0.297, 6.384, 20, 20, 205, 0
-1.424, -0.2715, 6.3815, 20, 20, 205, 0
-1.261, -0.2475, 6.3985, 20, 20, 205, 0
-1.26133, -0.219833, 6.38483, 36, 36, 188, 0.086658
-1.2825, -0.183667, 6.38483, 36, 36, 188, 0.086658
-1.26519, -0.181452, 6.37945, 40, 40, 184, 0.108866
-1.533, -0.1285, 6.3795, 24, 24, 200, 0.0227566
-1.28, -0.1545, 6.3725, 40, 40, 184, 0.108866
-1.2605, -0.1455, 6.37225, 40, 40, 184, 0.108866
-1.549, -0.1135, 6.3995, 24, 24, 200, 0.0227566
-1.52, -0.0855, 6.3725, 24, 24, 200, 0.0227566
-1.33, -0.0865, 6.3825, 40, 40, 184, 0.108866
-1.283, -0.0965001, 6.3795, 40, 40, 184, 0.108866
-1.25725, -0.09375, 6.37475, 42, 42, 182, 0.121301
-1.53071, -0.0627857, 6.38764, 24, 24, 200, 0.0227566
-1.33, -0.0525, 6.37917, 40, 40, 184, 0.108866
-1.29463, -0.061375, 6.37937, 40, 40, 184, 0.108866
-1.2688, -0.0617, 6.3801, 40, 40, 184, 0.108866
-1.227, -0.0795, 6.3915, 40, 40, 184, 0.108866
-1.2903, -0.0276, 6.3817, 42, 42, 182, 0.121301
-1.26536, -0.0135, 6.37623, 42, 42, 182, 0.121301
-1.239, -0.00249996, 6.3835, 42, 42, 182, 0.121301
-1.284, 0.0175, 6.3725, 42, 42, 182, 0.121301
-1.267, 0.00949989, 6.3615, 42, 42, 182, 0.121301
-0.85125, 0.109, 6.385, 34, 34, 190, 0.0757486
-0.807, 0.10575, 6.3955, 34, 34, 190, 0.0757486
-0.784, 0.1025, 6.38579, 34, 34, 190, 0.0757486
-0.755333, 0.112167, 6.3845, 34, 34, 190, 0.0757486
-0.849286, 0.141214, 6.37793, 34, 34, 190, 0.0757486
-0.827667, 0.151167, 6.38283, 34, 34, 190, 0.0757486
-0.741667, 0.129833, 6.38317, 34, 34, 190, 0.0757486
-0.820833, 0.175333, 6.376, 34, 34, 190, 0.0757486
-0.7843, 0.1696, 6.3791, 34, 34, 190, 0.0757486
0.6695, 0.4365, 6.3705, 20, 20, 204, 1.05518e-09
0.0379996, 0.4455, 6.3995, 39, 39, 185, 0.105374
0.0639997, 0.4455, 6.3755, 39, 39, 185, 0.105374
0.0820003, 0.4555, 6.3765, 39, 39, 185, 0.105374
0.627, 0.4415, 6.3695, 20, 20, 204, 1.05518e-09
0.689, 0.446, 6.377, 20, 20, 204, 1.05518e-09
0.592, 0.4905, 6.3815, 20, 20, 204, 1.05518e-09
0.583, 0.556167, 6.3805, 20, 20, 204, 1.05518e-09
0.63475, 0.55175, 6.384, 20, 20, 204, 1.05518e-09
0.651, 0.54475, 6.38325, 20, 20, 204, 1.05518e-09
0.588666, 0.5605, 6.38983, 20, 20, 204, 1.05518e-09
0.602, 0.5615, 6.3915, 20, 20, 204, 1.05518e-09
0.662666, 0.575833, 6.3725, 20, 20, 204, 1.05518e-09
0.653, 0.6365, 6.3955, 20, 20, 204, 1.05518e-09
0.702, 0.6385, 6.3935, 20, 20, 204, 1.05518e-09
0.67125, 0.65075, 6.383, 20, 20, 204, 1.05518e-09
0.6888, 0.6643, 6.3935, 20, 20, 204, 1.05518e-09
0.707, 0.6815, 6.3955, 20, 20, 204, 1.05518e-09
-1.127, 0.733, 6.3845, 57, 57, 167, 0.20321
-1.0985, 0.7505, 6.37, 57, 57, 167, 0.20321
-1.171, 0.7925, 6.3695, 57, 57, 167, 0.20321
-1.138, 0.7855, 6.37883, 57, 57, 167, 0.20321
-1.107, 0.7705, 6.391, 57, 57, 167, 0.20321
-0.793, 0.8385, 6.3995, 85, 85, 139, 0.351729
-0.77, 0.8475, 6.3875, 86, 86, 138, 0.361003
-0.845, 0.9155, 6.3605, 86, 86, 138, 0.361003
-0.798, 0.954, 6.3805, 86, 86, 138, 0.361003
-0.778333, 0.981333, 6.384, 86, 86, 138, 0.361003
-0.75, 0.9875, 6.3645, 86, 86, 138, 0.361003
-0.688, 0.98825, 6.37812, 86, 86, 138, 0.361003
-0.721, 1.0055, 6.3935, 85, 85, 139, 0.351729
-0.708857, 1.01617, 6.38155, 86, 86, 138, 0.361003
-0.658833, 1.0625, 6.378, 86, 86, 138, 0.361003
-0.6585, 1.113, 6.3695, 86, 86, 138, 0.361003
2.065, 1.1145, 6.3665, 20, 20, 205, 0
2.1076, 1.1127, 6.3649, 20, 20, 205, 0
2.13867, 1.1155, 6.38817, 20, 20, 205, 0
2.11567, 1.1245, 6.36783, 20, 20, 205, 0
2.1215, 1.131, 6.383, 20, 20, 205, 0
2.763, -0.4175, 6.4105, 20, 20, 205, 0
2.716, -0.3705, 6.4005, 20, 20, 205, 0
2.7362, -0.3743, 6.4245, 20, 20, 205, 0
2.76783, -0.382667, 6.42033, 20, 20, 205, 0
2.667, -0.3505, 6.4345, 20, 20, 205, 0
2.6865, -0.3495, 6.4295, 20, 20, 205, 0
-1.4435, -0.3015, 6.4275, 20, 20, 205, 0
-1.42267, -0.296, 6.42, 20, 20, 205, 0
-1.428, -0.2745, 6.4095, 20, 20, 205, 0
-1.301, -0.2505, 6.4395, 20, 20, 205, 0
-1.2685, -0.2525, 6.427, 20, 20, 205, 0
-1.28892, -0.222962, 6.42742, 20, 20, 205, 0
-1.26909, -0.221045, 6.42159, 20, 20, 205, 0
-1.2895, -0.1925, 6.4185, 36, 36, 188, 0.086658
-1.2658, -0.1889, 6.4115, 36, 36, 188, 0.086658
-1.257, -0.1515, 6.4095, 40, 40, 184, 0.108866
-1.341, -0.0895, 6.4015, 40, 40, 184, 0.108866
-1.282, -0.0965001, 6.4045, 40, 40, 184, 0.108866
-1.257, -0.09275, 6.42675, 40, 40, 184, 0.108866
-1.236, -0.0905, 6.4105, 40, 40, 184, 0.108866
-1.5345, -0.0596667, 6.42083, 24, 24, 200, 0.0227566
-1.334, -0.0601667, 6.4215, 40, 40, 184, 0.108866
-1.29638, -0.058, 6.41862, 40, 40, 184, 0.108866
-1.269, -0.0525, 6.4155, 40, 40, 184, 0.108866
-1.223, -0.0755, 6.4185, 40, 40, 184, 0.108866
-1.59, -0.0205, 6.4295, 24, 24, 200, 0.0227566
-1.5435, -0.03, 6.4285, 24, 24, 200, 0.0227566
-1.29042, -0.0245833, 6.41792, 40, 40, 184, 0.108866
-1.26743, -0.00892858, 6.41579, 40, 40, 184, 0.108866
-1.238, -0.00450005, 6.4095, 42, 42, 182, 0.121301
-0.842, 0.1135, 6.4215, 31, 31, 193, 0.0635476
-0.8195, 0.11375, 6.41725, 31, 31, 193, 0.0635476
-0.7732, 0.1021, 6.4203, 31, 31, 193, 0.0635476
-0.75, 0.1135, 6.4255, 31, 31, 193, 0.0635476
-0.843, 0.1435, 6.4165, 31, 31, 193, 0.0635476
-0.8305, 0.147375, 6.42337, 31, 31, 193, 0.0635476
-0.74, 0.1275, 6.4265, 31, 31, 193, 0.0635476
-0.821334, 0.170167, 6.41933, 31, 31, 193, 0.0635476
-0.7745, 0.1695, 6.42, 31, 31, 193, 0.0635476
0.704, 0.4375, 6.4125, 20, 20, 204, 1.05518e-09
0.0285001, 0.4495, 6.403, 39, 39, 185, 0.105374
0.0567501, 0.443125, 6.416, 39, 39, 185, 0.105374
0.0845003, 0.456, 6.418, 39, 39, 185, 0.105374
0.719, 0.4695, 6.4215, 20, 20, 204, 1.05518e-09
0.588, 0.5135, 6.4085, 20, 20, 204, 1.05518e-09
0.576, 0.551833, 6.40983, 20, 20, 204, 1.05518e-09
0.65, 0.5495, 6.4045, 20, 20, 204, 1.05518e-09
0.58, 0.564357, 6.42064, 20, 20, 204, 1.05518e-09
0.612333, 0.565833, 6.4215, 20, 20, 204, 1.05518e-09
0.672666, 0.5975, 6.42117, 20, 20, 204, 1.05518e-09
0.700333, 0.687167, 6.4035, 20, 20, 204, 1.05518e-09
-1.159, 0.7435, 6.4355, 52, 52, 172, 0.175524
-1.14264, 0.774955, 6.42486, 52, 52, 172, 0.175524
-1.114, 0.7675, 6.4105, 57, 57, 167, 0.20321
-0.747, 0.834, 6.41525, 85, 85, 139, 0.351729
-0.802, 0.8625, 6.4105, 85, 85, 139, 0.351729
-0.771, 0.8485, 6.4085, 85, 85, 139, 0.351729
-0.8595, 0.9005, 6.4055, 86, 86, 138, 0.361003
-0.772, 0.8815, 6.4375, 85, 85, 139, 0.351729
-0.777667, 0.981167, 6.428, 85, 85, 139, 0.351729
-0.681, 0.9985, 6.4085, 86, 86, 138, 0.361003
-0.67725, 0.999, 6.428, 85, 85, 139, 0.351729
-0.745, 1.004, 6.418, 85, 85, 139, 0.351729
-0.6885, 1.027, 6.42125, 86, 86, 138, 0.361003
-0.643, 1.02583, 6.43383, 85, 85, 139, 0.351729
-0.637667, 1.0295, 6.4355, 85, 85, 139, 0.351729
-0.65925, 1.055, 6.42062, 85, 85, 139, 0.351729
-0.64, 1.0485, 6.4195, 85, 85, 139, 0.351729
2.105, 1.105, 6.4135, 20, 20, 205, 0
2.137, 1.1065, 6.4145, 20, 20, 205, 0
2.1446, 1.1261, 6.4163, 20, 20, 205, 0
2.7655, -0.4845, 6.45, 20, 20, 205, 0
2.784, -0.4565, 6.4505, 20, 20, 205, 0
2.832, -0.4045, 6.4775, 20, 20, 205, 0
2.876, -0.4215, 6.4785, 20, 20, 205, 0
2.74033, -0.3665, 6.4515, 20, 20, 205, 0
2.779, -0.3825, 6.4465, 20, 20, 205, 0
2.82, -0.397167, 6.46617, 20, 20, 205, 0
2.665, -0.3455, 6.4405, 20, 20, 205, 0
2.70767, -0.347167, 6.45383, 20, 20, 205, 0
2.73633, -0.348167, 6.4505, 20, 20, 205, 0
-1.4475, -0.2965, 6.4705, 20, 20, 205, 0
-1.423, -0.2959, 6.4547, 20, 20, 205, 0
-1.393, -0.3115, 6.4455, 20, 20, 205, 0
-1.272, -0.2835, 6.4595, 20, 20, 205, 0
-1.423, -0.2785, 6.4495, 20, 20, 205, 0
-1.28993, -0.261643, 6.46286, 20, 20, 205, 0
-1.26722, -0.250056, 6.45217, 20, 20, 205, 0
-1.282, -0.2375, 6.4405, 20, 20, 205, 0
-1.2715, -0.212, 6.4595, 20, 20, 205, 0
-1.288, -0.1725, 6.4405, 36, 36, 188, 0.086658
-1.2655, -0.1855, 6.4515, 20, 20, 205, 0
-1.285, -0.1505, 6.4785, 20, 20, 205, 0
-1.29, -0.1165, 6.4575, 36, 36, 188, 0.086658
-1.2656, -0.0917, 6.4571, 36, 36, 188, 0.086658
-1.546, -0.0501, 6.4587, 24, 24, 200, 0.0227566
-1.3715, -0.068, 6.4555, 36, 36, 188, 0.086658
-1.33, -0.0455001, 6.459, 36, 36, 188, 0.086658
-1.292, -0.06025, 6.46325, 36, 36, 188, 0.086658
-1.27525, -0.0675, 6.449, 36, 36, 188, 0.086658
-1.219, -0.0705, 6.4475, 36, 36, 188, 0.086658
-1.565, -0.029, 6.476, 24, 24, 200, 0.0227566
-1.55143, -0.0203572, 6.46507, 24, 24, 200, 0.0227566
-1.29018, -0.0237727, 6.46186, 36, 36, 188, 0.086658
-1.2658, -0.0133, 6.4595, 40, 40, 184, 0.108866
-1.228, -0.0155, 6.4505, 40, 40, 184, 0.108866
-0.835, 0.112167, 6.46417, 31, 31, 193, 0.0635476
-0.762, 0.1045, 6.4475, 31, 31, 193, 0.0635476
-0.751333, 0.1115, 6.4685, 31, 31, 193, 0.0635476
-0.842, 0.1505, 6.4725, 31, 31, 193, 0.0635476
-0.8287, 0.1437, 6.4587, 31, 31, 193, 0.0635476
-0.735, 0.1355, 6.4725, 31, 31, 193, 0.0635476
-0.813, 0.1737, 6.4623, 31, 31, 193, 0.0635476
-0.787, 0.1635, 6.4585, 31, 31, 193, 0.0635476
0.0622499, 0.4355, 6.47425, 37, 37, 187, 0.0962216
0.0745001, 0.4435, 6.457, 37, 37, 187, 0.0962216
0.0889997, 0.456, 6.462, 37, 37, 187, 0.0962216
0.59, 0.5505, 6.4555, 20, 20, 204, 1.05518e-09
0.591428, 0.568643, 6.45921, 20, 20, 204, 1.05518e-09
0.616667, 0.568833, 6.4585, 20, 20, 204, 1.05518e-09
0.68, 0.5995, 6.4485, 20, 20, 204, 1.05518e-09
0.572, 0.6015, 6.4485, 20, 20, 204, 1.05518e-09
0.647, 0.619, 6.453, 20, 20, 204, 1.05518e-09
-1.18, 0.7365, 6.4485, 52, 52, 172, 0.175524
-1.167, 0.7945, 6.4695, 49, 49, 175, 0.16018
-1.14145, 0.778773, 6.45523, 52, 52, 172, 0.175524
-0.767, 0.8265, 6.4595, 85, 85, 139, 0.351729
-0.7485, 0.824, 6.45825, 85, 85, 139, 0.351729
-0.804, 0.8785, 6.4475, 85, 85, 139, 0.351729
-0.792, 0.9135, 6.4775, 85, 85, 139, 0.351729
-0.799, 0.9325, 6.4775, 85, 85, 139, 0.351729
-0.7705, 0.987, 6.463, 85, 85, 139, 0.351729
-0.75, 1.016, 6.45575, 85, 85, 139, 0.351729
-0.683, 1.0285, 6.442, 85, 85, 139, 0.351729
-0.659357, 1.01868, 6.46407, 85, 85, 139, 0.351729
-0.63225, 1.032, 6.452, 85, 85, 139, 0.351729
-0.6584, 1.0505, 6.4551, 85, 85, 139, 0.351729
-0.656, 1.085, 6.4565, 85, 85, 139, 0.351729
2.849, -0.4105, 6.4855, 20, 20, 205, 0
2.7275, -0.371, 6.493, 20, 20, 205, 0
2.78, -0.3745, 6.5105, 20, 20, 205, 0
2.826, -0.376, 6.505, 20, 20, 205, 0
-1.2965, -0.327, 6.5125, 20, 20, 205, 0
-1.272, -0.3265, 6.5175, 20, 20, 205, 0
2.761, -0.3335, 6.4955, 20, 20, 205, 0
-1.445, -0.2955, 6.5085, 20, 20, 205, 0
-1.42862, -0.29225, 6.5025, 20, 20, 205, 0
-1.28964, -0.297227, 6.50086, 20, 20, 205, 0
-1.27433, -0.3065, 6.4915, 20, 20, 205, 0
-1.2884, -0.2763, 6.4877, 20, 20, 205, 0
-1.261, -0.1785, 6.4945, 20, 20, 205, 0
-1.249, -0.1205, 6.4985, 20, 20, 205, 0
-1.369, -0.0975, 6.4925, 20, 20, 205, 0
-1.328, -0.107, 6.504, 20, 20, 205, 0
-1.29067, -0.105833, 6.49617, 20, 20, 205, 0
-1.2655, -0.09725, 6.494, 20, 20, 205, 0
-1.29682, -0.0606818, 6.50168, 36, 36, 188, 0.086658
-1.27367, -0.0738333, 6.50017, 36, 36, 188, 0.086658
-1.56667, -0.0105, 6.50183, 21, 21, 203, 0.00756584
-1.55309, -0.0183182, 6.49295, 21, 21, 203, 0.00756584
-1.505, -0.0305, 6.5085, 21, 21, 203, 0.00756584
-1.29244, -0.0262778, 6.49928, 36, 36, 188, 0.086658
-1.26417, -0.00783334, 6.5025, 36, 36, 188, 0.086658
-1.219, -0.0265, 6.4925, 36, 36, 188, 0.086658
-1.56333, 0.0178333, 6.50117, 21, 21, 203, 0.00756584
-1.55511, 0.0179445, 6.50672, 21, 21, 203, 0.00756584
-0.915, 0.1035, 6.5195, 29, 29, 195, 0.0512996
-0.8515, 0.1105, 6.5045, 29, 29, 195, 0.0512996
-0.818, 0.108375, 6.50125, 29, 29, 195, 0.0512996
-0.784429, 0.103214, 6.49264, 29, 29, 195, 0.0512996
-0.749, 0.1115, 6.4965, 29, 29, 195, 0.0512996
-0.883, 0.1335, 6.4895, 29, 29, 195, 0.0512996
-0.8485, 0.14, 6.506, 29, 29, 195, 0.0512996
-0.827909, 0.145045, 6.50077, 29, 29, 195, 0.0512996
-0.8196, 0.1683, 6.4951, 29, 29, 195, 0.0512996
-0.787, 0.1635, 6.4925, 29, 29, 195, 0.0512996
0.0359998, 0.4305, 6.5135, 35, 35, 189, 0.0855929
0.0686669, 0.427833, 6.5025, 37, 37, 187, 0.0962216
0.0314999, 0.4585, 6.50625, 37, 37, 187, 0.0962216
0.04825, 0.4445, 6.48675, 37, 37, 187, 0.0962216
0.0899997, 0.453833, 6.50217, 37, 37, 187, 0.0962216
0.0223333, 0.483833, 6.50583, 37, 37, 187, 0.0962216
0.597, 0.5275, 6.5065, 29, 29, 195, 0.0522284
0.617, 0.566833, 6.4925, 29, 29, 195, 0.0522284
0.645, 0.6315, 6.4945, 20, 20, 204, 1.05518e-09
0.660333, 0.6505, 6.50317, 20, 20, 204, 1.05518e-09
-1.2, 0.7275, 6.5125, 49, 49, 175, 0.16018
-1.188, 0.746, 6.498, 49, 49, 175, 0.16018
-1.17075, 0.78725, 6.50525, 49, 49, 175, 0.16018
-1.14733, 0.769833, 6.5015, 49, 49, 175, 0.16018
-1.177, 0.8015, 6.5025, 49, 49, 175, 0.16018
-1.158, 0.8055, 6.4875, 49, 49, 175, 0.16018
-0.749, 0.8091, 6.5071, 83, 83, 141, 0.341971
-0.778, 0.9185, 6.5155, 83, 83, 141, 0.341971
-0.7885, 0.9475, 6.501, 83, 83, 141, 0.341971
-0.77025, 0.987, 6.496, 83, 83, 141, 0.341971
-0.742167, 1.01817, 6.501, 83, 83, 141, 0.341971
-0.706154, 1.02096, 6.50281, 83, 83, 141, 0.341971
-0.6605, 1.0045, 6.486, 85, 85, 139, 0.351729
-0.624, 1.032, 6.5015, 83, 83, 141, 0.341971
-0.653667, 1.0635, 6.49617, 85, 85, 139, 0.351729
-0.638, 1.0575, 6.5025, 83, 83, 141, 0.341971
-1.294, -0.3645, 6.5285, 20, 20, 205, 0
-1.26367, -0.375833, 6.55017, 20, 20, 205, 0
-1.2882, -0.3315, 6.5407, 20, 20, 205, 0
-1.26564, -0.341545, 6.54168, 20, 20, 205, 0
2.742, -0.3345, 6.529, 20, 20, 205, 0
-1.45117, -0.297, 6.5365, 20, 20, 205, 0
-1.423, -0.3085, 6.5545, 20, 20, 205, 0
-1.2875, -0.31725, 6.52975, 20, 20, 205, 0
-1.257, -0.1705, 6.5465, 20, 20, 205, 0
-1.2945, -0.1215, 6.5505, 20, 20, 205, 0
-1.257, -0.1425, 6.5425, 20, 20, 205, 0
-1.336, -0.098, 6.542, 20, 20, 205, 0
-1.2905, -0.1005, 6.538, 20, 20, 205, 0
-1.2606, -0.1005, 6.5319, 20, 20, 205, 0
-1.235, -0.0825, 6.54, 20, 20, 205, 0
-1.36, -0.0735001, 6.5585, 20, 20, 205, 0
-1.29754, -0.0605769, 6.54442, 20, 20, 205, 0
-1.2735, -0.0545, 6.537, 20, 20, 205, 0
-1.562, -0.0255, 6.5205, 21, 21, 203, 0.00756584
-1.549, -0.00949993, 6.5315, 21, 21, 203, 0.00756584
-1.29258, -0.0245, 6.53908, 20, 20, 205, 0
-1.26386, -0.0143572, 6.5375, 36, 36, 188, 0.086658
-1.571, 0.0275, 6.5345, 21, 21, 203, 0.00756584
-1.55371, 0.0250714, 6.53221, 21, 21, 203, 0.00756584
-1.569, 0.0526666, 6.5415, 21, 21, 203, 0.00756584
-1.5554, 0.0513, 6.5419, 20, 20, 205, 0
-0.82525, 0.10875, 6.537, 29, 29, 195, 0.0512996
-0.766, 0.106167, 6.52917, 29, 29, 195, 0.0512996
-0.747667, 0.114167, 6.5395, 29, 29, 195, 0.0512996
-0.866667, 0.1365, 6.53617, 29, 29, 195, 0.0512996
-0.830818, 0.1465, 6.5415, 29, 29, 195, 0.0512996
-0.7305, 0.1395, 6.537, 29, 29, 195, 0.0512996
-0.8222, 0.1725, 6.5411, 29, 29, 195, 0.0512996
-0.7725, 0.1685, 6.53862, 29, 29, 195, 0.0512996
-0.75175, 0.16825, 6.54675, 29, 29, 195, 0.0512996
0.0639997, 0.2065, 6.5475, 35, 35, 189, 0.0855929
0.0619998, 0.2775, 6.5465, 35, 35, 189, 0.0855929
0.0703336, 0.297833, 6.54883, 35, 35, 189, 0.0855929
0.0704, 0.3459, 6.5255, 35, 35, 189, 0.0855929
0.072, 0.3815, 6.5335, 35, 35, 189, 0.0855929
0.0219998, 0.4305, 6.545, 35, 35, 189, 0.0855929
0.0717502, 0.428, 6.5315, 35, 35, 189, 0.0855929
0.0176667, 0.4545, 6.53683, 35, 35, 189, 0.0855929
0.0949998, 0.4555, 6.5405, 35, 35, 189, 0.0855929
0.0310003, 0.4925, 6.5295, 35, 35, 189, 0.0855929
0.0420003, 0.4995, 6.5265, 35, 35, 189, 0.0855929
0.623, 0.5495, 6.5465, 29, 29, 195, 0.0522284
0.62325, 0.572125, 6.53475, 29, 29, 195, 0.0522284
-1.208, 0.737167, 6.5425, 47, 47, 177, 0.148114
-1.1795, 0.757, 6.5415, 47, 47, 177, 0.148114
-1.17145, 0.780136, 6.54168, 47, 47, 177, 0.148114
-1.13967, 0.771833, 6.53683, 47, 47, 177, 0.148114
-1.104, 0.7625, 6.5585, 47, 47, 177, 0.148114
-0.769, 0.7925, 6.5545, 82, 82, 142, 0.336263
-1.202, 0.8055, 6.5415, 47, 47, 177, 0.148114
-1.179, 0.804833, 6.54883, 47, 47, 177, 0.148114
-0.806, 0.8265, 6.5485, 83, 83, 141, 0.341971
-0.772, 0.8105, 6.5485, 82, 82, 142, 0.336263
-0.752, 0.8035, 6.5375, 82, 82, 142, 0.336263
-0.808, 0.9015, 6.5235, 83, 83, 141, 0.341971
-0.751, 0.914, 6.537, 83, 83, 141, 0.341971
-0.776667, 0.9405, 6.53983, 83, 83, 141, 0.341971
-0.781, 0.9615, 6.5505, 83, 83, 141, 0.341971
-0.758, 0.9905, 6.5345, 83, 83, 141, 0.341971
-0.662, 0.9795, 6.5265, 83, 83, 141, 0.341971
-0.745333, 1.02267, 6.5445, 83, 83, 141, 0.341971
-0.69075, 1.02775, 6.54275, 83, 83, 141, 0.341971
-0.617, 1.0295, 6.5595, 82, 82, 142, 0.336263
-0.653, 1.0595, 6.5305, 83, 83, 141, 0.341971
-0.631, 1.0525, 6.53583, 83, 83, 141, 0.341971
-1.2825, -0.421, 6.575, 20, 20, 205, 0
-1.268, -0.41, 6.598, 20, 20, 205, 0
-1.287, -0.3721, 6.5859, 20, 20, 205, 0
-1.26214, -0.374727, 6.58364, 20, 20, 205, 0
-1.28543, -0.351929, 6.56921, 20, 20, 205, 0
-1.27386, -0.3485, 6.56893, 20, 20, 205, 0
-1.4475, -0.3085, 6.571, 20, 20, 205, 0
-1.4268, -0.2951, 6.5679, 20, 20, 205, 0
-1.277, -0.2975, 6.585, 20, 20, 205, 0
-1.466, -0.2795, 6.5755, 20, 20, 205, 0
-1.313, -0.1225, 6.5805, 20, 20, 205, 0
-1.33775, -0.098, 6.58275, 20, 20, 205, 0
-1.281, -0.0855, 6.5765, 20, 20, 205, 0
-1.265, -0.09575, 6.571, 20, 20, 205, 0
-1.344, -0.0685001, 6.5985, 20, 20, 205, 0
-1.29758, -0.0564167, 6.58058, 20, 20, 205, 0
-1.29383, -0.0241667, 6.58467, 20, 20, 205, 0
-1.26514, -0.00992864, 6.57764, 20, 20, 205, 0
-1.5702, 0.0637, 6.5719, 20, 20, 205, 0
-1.55743, 0.0630714, 6.57136, 20, 20, 205, 0
-1.56867, 0.105056, 6.58928, 20, 20, 205, 0
-1.55833, 0.0868334, 6.5875, 20, 20, 205, 0
-0.8925, 0.111, 6.577, 26, 26, 198, 0.034224
-0.832, 0.1085, 6.5825, 26, 26, 198, 0.034224
-0.752, 0.1115, 6.5745, 26, 26, 198, 0.034224
-0.883, 0.1345, 6.5735, 26, 26, 198, 0.034224
-0.844, 0.140833, 6.58383, 26, 26, 198, 0.034224
-0.830556, 0.148056, 6.58672, 26, 26, 198, 0.034224
-0.734, 0.124, 6.578, 26, 26, 198, 0.034224
-0.857, 0.1645, 6.582, 26, 26, 198, 0.034224
-0.821667, 0.173833, 6.586, 26, 26, 198, 0.034224
-0.78125, 0.16925, 6.58225, 26, 26, 198, 0.034224
-0.7528, 0.1705, 6.5751, 26, 26, 198, 0.034224
